,air_store_id,hpg_store_id,genre,area_name
2353,0,hpg_33cfdfeb1ec0188e,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2354,0,hpg_58e36fe8ca337422,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2355,0,hpg_1207423ae79ff82f,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2356,0,hpg_3d00729145504733,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2357,0,hpg_299c82b2c60d644a,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2358,0,hpg_49ef78cfa284fd7c,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2359,0,hpg_e35b6421237507e0,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2360,0,hpg_730beec113e2ebe6,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2361,0,hpg_433bbc70b41b66d0,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2362,0,hpg_8dda6c7247df82da,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2363,0,hpg_4721ef2a971c9f67,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2364,0,hpg_312ed0ccfdf434d9,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2365,0,hpg_5249a1298386f3a7,Izakaya,Tōkyō-to Toshima-ku Kitaōtsuka
2366,0,hpg_b65eac9d348c9d71,Izakaya,Tōkyō-to Itabashi-ku Maenochō
2367,0,hpg_582cfe5d4b7095c8,Izakaya,Tōkyō-to Itabashi-ku Maenochō
2368,0,hpg_b8e10f95dc19d319,Izakaya,Tōkyō-to Itabashi-ku Maenochō
2369,0,hpg_b098ce43831f17a7,Izakaya,Ōsaka-fu Ibaraki-shi Shimochūjōchō
2370,0,hpg_7969f36c3c881df7,Izakaya,Ōsaka-fu Ibaraki-shi Shimochūjōchō
2371,0,hpg_429032fb395016dd,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2372,0,hpg_4e81c2aace44a378,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2373,0,hpg_ef15c1ef5bb1df12,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2374,0,hpg_ed6a96588736d7b7,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2375,0,hpg_158ae326c736f6bd,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2376,0,hpg_ffb8ffcbc67e5b9b,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2377,0,hpg_c89f1109a5c1fcfe,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2378,0,hpg_0add50285a584465,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2379,0,hpg_a2f5df75b228c79b,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2380,0,hpg_5d6445f09766600b,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2381,0,hpg_0074e4441904963c,Izakaya,Tōkyō-to Shinagawa-ku Yutakachō
2382,0,hpg_66ce1816c36a6121,Izakaya,Miyagi-ken Sendai-shi Izumizaki
2383,0,hpg_bc745df4b7394fd7,Izakaya,Ōsaka-fu Ōsaka-shi Hannanchō
2384,0,hpg_075ed5761ea569a5,Izakaya,Ōsaka-fu Ōsaka-shi Hannanchō
2385,0,hpg_c6eb502f6f9393e8,Izakaya,Niigata-ken Nagaoka-shi Yamada
2386,0,hpg_ed965947a28ab989,Izakaya,Niigata-ken Nagaoka-shi Yamada
2387,0,hpg_ce1efe87331c360a,Izakaya,Niigata-ken Nagaoka-shi Yamada
2388,0,hpg_b022fd0d2772afea,Izakaya,Niigata-ken Nagaoka-shi Yamada
2389,0,hpg_7192b1494ff64dc8,Izakaya,Niigata-ken Nagaoka-shi Yamada
2390,0,hpg_403f8bbd254f9e32,Izakaya,Niigata-ken Nagaoka-shi Yamada
2391,0,hpg_56440683b7d9037a,Izakaya,Niigata-ken Nagaoka-shi Yamada
2392,0,hpg_b7c631ffe1a2fac3,Izakaya,Niigata-ken Nagaoka-shi Yamada
2393,0,hpg_dc0bbaa8af3e2e12,Izakaya,Shizuoka-ken Shimada-shi Asahi
2394,0,hpg_312acc1686a1e5b2,Izakaya,Shizuoka-ken Shimada-shi Asahi
2395,0,hpg_c47e8d4532918d3a,Izakaya,Shizuoka-ken Shimada-shi Asahi
2396,0,hpg_5e1208f8b3b494c1,Izakaya,Shizuoka-ken Shimada-shi Asahi
2397,0,hpg_791cb3420ee415c6,Izakaya,Shizuoka-ken Shimada-shi Asahi
2398,0,hpg_807efe40afc93822,Izakaya,Shizuoka-ken Shimada-shi Asahi
2399,0,hpg_369d0b4924185a60,Izakaya,Shizuoka-ken Shimada-shi Asahi
2400,0,hpg_f27e35adcf706ffb,Izakaya,Tōkyō-to Fussa-shi Musashinodai
2401,0,hpg_4a46483400cb8d87,Izakaya,Tōkyō-to Fussa-shi Musashinodai
2402,0,hpg_a65eab71afaa6de7,Izakaya,Tōkyō-to Fussa-shi Musashinodai
2403,0,hpg_1aa0cae6f07db5c1,Izakaya,Tōkyō-to Fussa-shi Musashinodai
2404,0,hpg_69dc4e0a77760292,Izakaya,Hokkaidō Hakodate-shi None
2405,0,hpg_20d5aafe81f94ebb,Izakaya,Hokkaidō Hakodate-shi None
2406,0,hpg_8712eeae500c7ae0,Izakaya,Hokkaidō Hakodate-shi None
2407,0,hpg_e5203f63a40fa011,Izakaya,Hokkaidō Hakodate-shi None
2408,0,hpg_ea3c0246ae54772c,Izakaya,Hokkaidō Hakodate-shi None
2409,0,hpg_2a3f8f6c6964b4c4,Izakaya,Ōsaka-fu Ōsaka-shi None
2410,0,hpg_99369982f9636a62,Izakaya,Ōsaka-fu Ōsaka-shi None
2411,0,hpg_10473887446c01be,Izakaya,Ōsaka-fu Ōsaka-shi None
2412,0,hpg_40c6183b02ee5c19,Izakaya,Ōsaka-fu Ōsaka-shi None
2413,0,hpg_fab627e37e852eb4,Izakaya,Ōsaka-fu Ōsaka-shi None
2414,0,hpg_fd1f892c049cc432,Izakaya,Ōsaka-fu Ōsaka-shi None
2415,0,hpg_fbcd81e5bdc770f3,Izakaya,Ōsaka-fu Ōsaka-shi None
2416,0,hpg_bc33446f4f01112f,Izakaya,Tōkyō-to Suginami-ku Izumi
2417,0,hpg_022f52fe4f4bdbb3,Izakaya,Tōkyō-to Suginami-ku Izumi
2418,0,hpg_b1b6732a7a837aa5,Izakaya,Tōkyō-to Suginami-ku Izumi
2419,0,hpg_1f2e947570b691fd,Izakaya,Tōkyō-to Suginami-ku Izumi
2420,0,hpg_3a633f8a19c7697c,Izakaya,Tōkyō-to Suginami-ku Izumi
2421,0,hpg_ad85b7264fd28a14,Izakaya,Tōkyō-to Suginami-ku Izumi
2422,0,hpg_535044ab35e28bc0,Izakaya,Tōkyō-to Suginami-ku Izumi
2423,0,hpg_2856eaa18a68090b,Izakaya,Tōkyō-to Suginami-ku Izumi
2424,0,hpg_dcfe49e0106c5a85,Izakaya,Tōkyō-to Setagaya-ku Kitazawa
2425,0,hpg_077f6bed077397aa,Izakaya,Tōkyō-to Setagaya-ku Kitazawa
2426,0,hpg_045194174aa4c184,Izakaya,Tōkyō-to Setagaya-ku Kitazawa
2427,0,hpg_70921155996d305a,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2428,0,hpg_1ba0142b1a86fa03,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2429,0,hpg_4ceb65e335dfcb29,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2430,0,hpg_8ea044c807eb9cb1,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2431,0,hpg_984b2e8a1830fd3a,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2432,0,hpg_dab678a0aacc690d,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2433,0,hpg_9e86cc5429b7ad96,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2434,0,hpg_cae9e1d9eb4fbbda,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2435,0,hpg_3018271825f9358f,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2436,0,hpg_96f75aa2d690cb1c,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2437,0,hpg_88e691793e98eedd,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2438,0,hpg_8b5268618ca91834,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2439,0,hpg_cc782b0af3a1417f,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2440,0,hpg_96558a2cb2000afe,Izakaya,Ōsaka-fu Higashiōsaka-shi Wakaenishishinmachi
2441,0,hpg_632894d81cfbcd9c,Izakaya,Hokkaidō Sapporo-shi None
2442,0,hpg_5ada575ad9179a50,Izakaya,Hokkaidō Sapporo-shi None
2443,0,hpg_b64e663c6e0bc0ea,Izakaya,Hokkaidō Sapporo-shi None
2444,0,hpg_435f080d2ec9be1d,Izakaya,Hokkaidō Sapporo-shi None
2445,0,hpg_92b67a8290a21621,Izakaya,Tōkyō-to Shinjuku-ku Hyakuninchō
2446,0,hpg_97875c3bfe376177,Izakaya,Tōkyō-to Shinjuku-ku Hyakuninchō
2447,0,hpg_dd068fb576f9d53f,Izakaya,Tōkyō-to Shinjuku-ku Hyakuninchō
2448,0,hpg_ff817b5f8c67aa33,Izakaya,Tōkyō-to Shinjuku-ku Hyakuninchō
2449,0,hpg_65630f23849c4905,Izakaya,None None None
2450,0,hpg_e0dde8c600da2cdf,Izakaya,None None None
2451,0,hpg_752531c2ee1ee350,Izakaya,Hokkaidō Asahikawa-shi Higashi 6 Jō
2452,0,hpg_357ae60e6bee336b,Izakaya,Hokkaidō Asahikawa-shi Higashi 6 Jō
2453,0,hpg_b1b0ffbf316ccae1,Izakaya,Hokkaidō Asahikawa-shi Higashi 6 Jō
2454,0,hpg_9ebe4aeea4712d0f,Izakaya,Hokkaidō Asahikawa-shi Higashi 6 Jō
2455,0,hpg_8dffec1cee30211f,Izakaya,Tōkyō-to Minato-ku Kitaaoyama
2456,0,hpg_610bbc00c36b929d,Izakaya,Tōkyō-to Minato-ku Kitaaoyama
2457,0,hpg_305546b97e013d6d,Izakaya,Tōkyō-to Minato-ku Kitaaoyama
2458,0,hpg_de7dd3225f708548,Izakaya,Tōkyō-to Minato-ku Kitaaoyama
2459,0,hpg_2bc08879cd80a2d4,Izakaya,Tōkyō-to Minato-ku Kitaaoyama
2460,0,hpg_0a7106bb0cfe6b19,Izakaya,Tōkyō-to Minato-ku Kitaaoyama
2461,0,hpg_69b3a3c1c8dd6d92,Izakaya,Tōkyō-to Minato-ku Kitaaoyama
2462,0,hpg_91a657e5d08b4998,Izakaya,Tōkyō-to Minato-ku Kitaaoyama
2463,0,hpg_c3425fcb0cd00d00,Izakaya,Ōsaka-fu Ōsaka-shi Izuo
2464,0,hpg_2d433f2108dfb8d2,Izakaya,Ōsaka-fu Ōsaka-shi Izuo
2465,0,hpg_bf7f3203cf433ef9,Izakaya,Ōsaka-fu Ōsaka-shi Izuo
2466,0,hpg_bcebc54676272bb3,Izakaya,Miyagi-ken Ōsaki-shi Furukawa
2467,0,hpg_c2b1f6a70d436720,Izakaya,Miyagi-ken Ōsaki-shi Furukawa
2468,0,hpg_e557e97ab993b5df,Izakaya,Shizuoka-ken Shizuoka-shi Irie
2469,0,hpg_9e70ea9cd808f45a,Izakaya,Shizuoka-ken Shizuoka-shi Irie
2470,0,hpg_8ef4bc1c6b5a239f,Izakaya,Shizuoka-ken Shizuoka-shi Irie
2471,0,hpg_80aaa8784a401d46,Izakaya,Ōsaka-fu Ōsaka-shi None
2472,0,hpg_be8314a54f22ae5f,Izakaya,Miyagi-ken Shiogama-shi Shōyōdai
2473,0,hpg_8ad6adbde36d5258,Izakaya,Miyagi-ken Shiogama-shi Shōyōdai
2474,0,hpg_92bda47e0150062c,Izakaya,Miyagi-ken Shiogama-shi Shōyōdai
2475,0,hpg_723bf861bb0a2308,Izakaya,None None None
2476,0,hpg_f09cd78f6f015e2f,Izakaya,None None None
2477,0,hpg_36843c35c7547bd3,Izakaya,Tōkyō-to Meguro-ku Takaban
2478,0,hpg_f519eb660240b4ed,Izakaya,Tōkyō-to Meguro-ku Takaban
2479,0,hpg_39e2e51816ef3be1,Izakaya,Tōkyō-to Meguro-ku Takaban
2480,0,hpg_f2b5750950599541,Izakaya,Hyōgo-ken Kōbe-shi Mikage Nakamachi
2481,0,hpg_455d4295bce63662,Izakaya,Hyōgo-ken Kōbe-shi Mikage Nakamachi
2482,0,hpg_538d2f56e0f0f6a8,Izakaya,Hyōgo-ken Kōbe-shi Mikage Nakamachi
2483,0,hpg_43a0c86b63531603,Izakaya,Hyōgo-ken Kōbe-shi Mikage Nakamachi
2484,0,hpg_a05e7f4bc3801fbc,Izakaya,Hyōgo-ken Kōbe-shi Mikage Nakamachi
2485,0,hpg_ba32c00b60f3e7e3,Izakaya,None None None
2486,0,hpg_ccdb7978a4a99adc,Izakaya,None None None
2487,0,hpg_a8de53f33e112100,Izakaya,None None None
2488,0,hpg_8ebf450923d97a19,Izakaya,Miyagi-ken Sendai-shi Nanakita
2489,0,hpg_9ec02bbe5775d284,Izakaya,Miyagi-ken Sendai-shi Nanakita
2490,0,hpg_22df88b7616c11b0,Izakaya,Miyagi-ken Sendai-shi Nanakita
2491,0,hpg_5a453fdae74ab950,Izakaya,None None None
2492,0,hpg_464b812da68ba406,Izakaya,None None None
2493,0,hpg_35746aaf26522d98,Izakaya,None None None
2494,0,hpg_77efd1b83b035df6,Izakaya,None None None
2495,0,hpg_73329d82b581dfdb,Izakaya,Tōkyō-to Hino-shi Ochikawa
2496,0,hpg_e2020e7aa5fd640d,Izakaya,Tōkyō-to Hino-shi Ochikawa
2497,0,hpg_3c2ef1bcc921d170,Izakaya,Tōkyō-to Hino-shi Ochikawa
2498,0,hpg_0b047ba98db48c12,Izakaya,Tōkyō-to Hino-shi Ochikawa
2499,0,hpg_55037cef94871c1b,Izakaya,Tōkyō-to Hino-shi Ochikawa
2500,0,hpg_752e057cdf5eef84,Izakaya,Tōkyō-to Hino-shi Ochikawa
2501,0,hpg_9f559f145237bc27,Izakaya,Fukuoka-ken Iizuka-shi Mashiki
2502,0,hpg_9b5364ac2a164606,Izakaya,Fukuoka-ken Iizuka-shi Mashiki
2503,0,hpg_55b41cd807c29491,Izakaya,Tōkyō-to Meguro-ku Jiyūgaoka
2504,0,hpg_21b36340772e8900,Izakaya,Tōkyō-to Meguro-ku Jiyūgaoka
2505,0,hpg_1d9b55f7a587c834,Izakaya,Tōkyō-to Meguro-ku Jiyūgaoka
2506,0,hpg_6f709d3ae7fc817b,Izakaya,Tōkyō-to Meguro-ku Jiyūgaoka
2507,0,hpg_95aa4bc98a5437f9,Izakaya,Niigata-ken Niigata-shi Meike
2508,0,hpg_da70588dd88312d6,Izakaya,Niigata-ken Niigata-shi Meike
2509,0,hpg_0872098c8c6181f4,Izakaya,Tōkyō-to Koganei-shi Kajinochō
2510,0,hpg_9d996e545de0f00d,Izakaya,Tōkyō-to Koganei-shi Kajinochō
2511,0,hpg_8045fd863c591cd1,Izakaya,Tōkyō-to Koganei-shi Kajinochō
2512,0,hpg_1afbd5e2c0161251,Izakaya,Niigata-ken Niigata-shi Sakaihigashi
2513,0,hpg_b0a7ecaef664d7d2,Izakaya,Niigata-ken Niigata-shi Sakaihigashi
2514,0,hpg_8540665e37b227e5,Izakaya,Shizuoka-ken None None
2515,0,hpg_a0b1511142814685,Izakaya,Shizuoka-ken None None
2516,0,hpg_5be081c26f435384,Izakaya,Shizuoka-ken None None
2517,0,hpg_f68a1570f89b2d91,Izakaya,Shizuoka-ken None None
2518,0,hpg_97a4450473700840,Izakaya,Shizuoka-ken None None
2519,0,hpg_bfb37dbf4970f501,Izakaya,Tōkyō-to Tama-shi Tsurumaki
2520,0,hpg_41aaf724e2339b0c,Izakaya,Tōkyō-to Tama-shi Tsurumaki
2521,0,hpg_faa7217aaf6c7b54,Izakaya,Tōkyō-to Tama-shi Tsurumaki
2522,0,hpg_6f4fbcaf43efb6a1,Izakaya,Tōkyō-to Tama-shi Tsurumaki
2523,0,hpg_6beb34c652a733f1,Izakaya,Tōkyō-to Tama-shi Tsurumaki
2524,0,hpg_5557c8cd8babde1c,Izakaya,Tōkyō-to Tama-shi Tsurumaki
2525,0,hpg_64315d9290a50fc5,Izakaya,Tōkyō-to Tama-shi Tsurumaki
2526,0,hpg_107803167e08a809,Izakaya,Miyagi-ken Sendai-shi Miyamachi
2527,0,hpg_e1aa61a886e9984b,Izakaya,Miyagi-ken Sendai-shi Miyamachi
2528,0,hpg_feccb2bfa7d26638,Izakaya,Miyagi-ken Sendai-shi Miyamachi
2529,0,hpg_aa489aad88b72472,Izakaya,Saitama-ken Niiza-shi Nodera
2530,0,hpg_cbfe9b2fd1329396,Izakaya,Saitama-ken Niiza-shi Nodera
2531,0,hpg_bbd19c4febfab2d9,Izakaya,Saitama-ken Niiza-shi Nodera
2532,0,hpg_0669d5556455638a,Izakaya,Saitama-ken Niiza-shi Nodera
2533,0,hpg_49c71eb8cb33f329,Izakaya,Saitama-ken Niiza-shi Nodera
2534,0,hpg_3a157c1e6dab2be3,Izakaya,Saitama-ken Niiza-shi Nodera
2535,0,hpg_cf725acea46e2b46,Izakaya,Niigata-ken Jōetsu-shi Minamitaya Shinden
2536,0,hpg_cf3d944c3090230b,Izakaya,Niigata-ken Jōetsu-shi Minamitaya Shinden
2537,0,hpg_f5ca60fc4848ddb5,Izakaya,Niigata-ken Jōetsu-shi Minamitaya Shinden
2538,0,hpg_c301fb8112e26e56,Izakaya,Tōkyō-to Shinagawa-ku Koyama
2539,0,hpg_05794cce31a69824,Izakaya,Tōkyō-to Setagaya-ku None
2540,0,hpg_1af7c8e98c4e27b0,Izakaya,Tōkyō-to Setagaya-ku None
2541,0,hpg_5c8e17b5ed51515a,Izakaya,Tōkyō-to Setagaya-ku None
2542,0,hpg_aef610a4da841b12,Izakaya,Shizuoka-ken Itō-shi Ogi
2543,0,hpg_60a0d7f4728a0b6b,Izakaya,Shizuoka-ken Itō-shi Ogi
2544,0,hpg_cd05d45d4ed5d427,Izakaya,Hiroshima-ken Higashihiroshima-shi Hachihonmatsuchō Yoshikawa
2545,0,hpg_f5ca957d7562385f,Izakaya,Hiroshima-ken Higashihiroshima-shi Hachihonmatsuchō Yoshikawa
2546,0,hpg_02a1c68d520900d8,Izakaya,Hiroshima-ken Higashihiroshima-shi Hachihonmatsuchō Yoshikawa
2547,0,hpg_e3ad608b18049220,Izakaya,Hiroshima-ken Higashihiroshima-shi Hachihonmatsuchō Yoshikawa
2548,0,hpg_d1c38320df02a218,Izakaya,Hiroshima-ken Higashihiroshima-shi Hachihonmatsuchō Yoshikawa
2549,0,hpg_f8fe1a6030e127ab,Izakaya,Hiroshima-ken Higashihiroshima-shi Hachihonmatsuchō Yoshikawa
2550,0,hpg_859726cfbeb614d4,Izakaya,Ōsaka-fu Minoo-shi Hanjo
2551,0,hpg_152dcdb1ddf45083,Izakaya,Shizuoka-ken Fujinomiya-shi Wakanomiyachō
2552,0,hpg_f362b5334fa0dd50,Izakaya,Shizuoka-ken Fujinomiya-shi Wakanomiyachō
2553,0,hpg_cfb941c7ce92e619,Izakaya,Niigata-ken Niigata-shi Kurumaba
2554,0,hpg_d7b3aa6c6c4007b2,Izakaya,Niigata-ken Niigata-shi Kurumaba
2555,0,hpg_78752413db36ba77,Izakaya,Fukuoka-ken Chikushino-shi Yamaguchi
2556,0,hpg_19bf4544ea243b19,Izakaya,Fukuoka-ken Chikushino-shi Yamaguchi
2557,0,hpg_742fc42e462b1d89,Izakaya,Ōsaka-fu Sakai-shi Kobirao
2558,0,hpg_ee80371461340fcb,Izakaya,Niigata-ken Nagaoka-shi Rokusho
2559,0,hpg_2cceaf0c4b3bebe1,Italian/French,Tōkyō-to Setagaya-ku Taishidō
2560,0,hpg_f13035ddab35b836,Italian/French,Hyōgo-ken Himeji-shi Tsuchiyama
2561,0,hpg_01331f3239573400,Italian/French,Hyōgo-ken Himeji-shi Tsuchiyama
2562,0,hpg_6332b5c77ea4d8b4,Italian/French,Hyōgo-ken Himeji-shi Tsuchiyama
2563,0,hpg_3e66c088d8dd19fa,Italian/French,Tōkyō-to Chūō-ku Ginza
2564,0,hpg_fc90d1954672a0eb,Italian/French,Tōkyō-to Chūō-ku Ginza
2565,0,hpg_68179d45769788fe,Italian/French,Tōkyō-to Chūō-ku Ginza
2566,0,hpg_7d67f66aa95c5f7c,Italian/French,Tōkyō-to Chūō-ku Ginza
2567,0,hpg_a5eca52f1a6d9345,Italian/French,Tōkyō-to Chūō-ku Ginza
2568,0,hpg_bab77a276a822ab8,Italian/French,Tōkyō-to Chūō-ku Ginza
2569,0,hpg_dc9a9386786ca756,Italian/French,Tōkyō-to Chūō-ku Ginza
2570,0,hpg_7407b2907e5aa3ea,Italian/French,Tōkyō-to Chūō-ku Ginza
2571,0,hpg_0896804bb9a4a1fb,Italian/French,Tōkyō-to Chūō-ku Ginza
2572,0,hpg_ff4e6a5db644ed99,Italian/French,Tōkyō-to Chūō-ku Ginza
2573,0,hpg_f10b6335afad429c,Italian/French,Tōkyō-to Chūō-ku Ginza
2574,0,hpg_bdd9ac1441dc157c,Italian/French,Tōkyō-to Chūō-ku Ginza
2575,0,hpg_537e5ce5379247eb,Italian/French,Tōkyō-to Chūō-ku Ginza
2576,0,hpg_528fb73bf63c12ef,Italian/French,Tōkyō-to Chūō-ku Ginza
2577,0,hpg_976a0afe979c8af2,Italian/French,Tōkyō-to Chūō-ku Ginza
2578,0,hpg_35c574b17b7ce206,Italian/French,Tōkyō-to Chūō-ku Ginza
2579,0,hpg_067d53cddab62f07,Italian/French,Tōkyō-to Sumida-ku Tachibana
2580,0,hpg_b9596f597078c257,Italian/French,Tōkyō-to Sumida-ku Tachibana
2581,0,hpg_75f0822282d228bc,Italian/French,Hiroshima-ken Hiroshima-shi Hondōri
2582,0,hpg_289510875034750e,Italian/French,Hiroshima-ken Hiroshima-shi Hondōri
2583,0,hpg_b9f794d3c04e4e61,Italian/French,Hiroshima-ken Hiroshima-shi Hondōri
2584,0,hpg_aedc6f46a1ee9516,Italian/French,Hiroshima-ken Hiroshima-shi Hondōri
2585,0,hpg_f115240564b58854,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2586,0,hpg_f8c41304612b6a98,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2587,0,hpg_b1f61fc17bfa18fe,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2588,0,hpg_95e9aa8e55d80bc0,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2589,0,hpg_c5bd86af2ece2705,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2590,0,hpg_d793828c14a7ef30,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2591,0,hpg_c1b67a45ffab3e65,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2592,0,hpg_08e124eabf01991d,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2593,0,hpg_d521b5cd5692d276,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2594,0,hpg_21dd6e5207a3ce0c,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2595,0,hpg_657766762534e723,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2596,0,hpg_d7d7187a6a9618a8,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2597,0,hpg_dfdf816bd4f04783,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2598,0,hpg_49e3a7a55e8e3f19,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2599,0,hpg_457ae5e510b64e68,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2600,0,hpg_e31f67ad3d36ca26,Italian/French,Ōsaka-fu Ōsaka-shi Shinsaibashisuji
2601,0,hpg_0d1990d659c2045f,Italian/French,Tōkyō-to Shibuya-ku None
2602,0,hpg_7d35d6919ad55174,Italian/French,Tōkyō-to Shibuya-ku None
2603,0,hpg_d9c5f902fcf0cc53,Italian/French,Tōkyō-to Shibuya-ku None
2604,0,hpg_aa904ba55afd6cb5,Italian/French,Tōkyō-to Shibuya-ku None
2605,0,hpg_ec6cac1c4c130d99,Italian/French,Tōkyō-to Shibuya-ku None
2606,0,hpg_d2bd45e26d759e16,Italian/French,Tōkyō-to Shibuya-ku None
2607,0,hpg_fa3119234794d6ca,Italian/French,Tōkyō-to Shibuya-ku None
2608,0,hpg_f657f120273f7f88,Italian/French,Tōkyō-to Shibuya-ku None
2609,0,hpg_73965013fd3ca5ba,Italian/French,Tōkyō-to Shibuya-ku None
2610,0,hpg_0d3016938cc35ac9,Italian/French,Tōkyō-to Shibuya-ku None
2611,0,hpg_9e3420533f0083e4,Italian/French,Tōkyō-to Shibuya-ku None
2612,0,hpg_d564eae60d6265db,Italian/French,Shizuoka-ken Shizuoka-shi Hinodechō
2613,0,hpg_186b31414d9c34b4,Italian/French,Shizuoka-ken Shizuoka-shi Hinodechō
2614,0,hpg_566a673308af90d2,Italian/French,Shizuoka-ken Shizuoka-shi Hinodechō
2615,0,hpg_f01551aee51d7c0a,Italian/French,Ōsaka-fu Neyagawa-shi Kotobukichō
2616,0,hpg_dd737c1f74eda5fe,Italian/French,Ōsaka-fu Neyagawa-shi Kotobukichō
2617,0,hpg_03ca8767a3a454a3,Italian/French,Shizuoka-ken Numazu-shi Yanagisawa
2618,0,hpg_7b1f3e6b4e7b1ce7,Italian/French,Tōkyō-to Taitō-ku None
2619,0,hpg_c6eea0e733d3914e,Italian/French,Tōkyō-to Taitō-ku None
2620,0,hpg_41dad367742099d5,Italian/French,Tōkyō-to Taitō-ku None
2621,0,hpg_889a02069d541c40,Italian/French,Tōkyō-to Taitō-ku None
2622,0,hpg_e13b7c946d993e28,Italian/French,Tōkyō-to Kōtō-ku Minamisuna
2623,0,hpg_70608639f3ca1524,Italian/French,Tōkyō-to Kōtō-ku Minamisuna
2624,0,hpg_2ceda8f0de9de0d9,Italian/French,Tōkyō-to Kōtō-ku Minamisuna
2625,0,hpg_08d39a8d25c54b41,Italian/French,Tōkyō-to Kōtō-ku Minamisuna
2626,0,hpg_8a530f5534c8ba0a,Italian/French,Fukuoka-ken Fukuoka-shi None
2627,0,hpg_8a7923f772c02288,Italian/French,Fukuoka-ken Fukuoka-shi None
2628,0,hpg_ada3e49abc38dfd0,Italian/French,Fukuoka-ken Fukuoka-shi None
2629,0,hpg_77ce6d3b72fdbd33,Italian/French,Fukuoka-ken Fukuoka-shi None
2630,0,hpg_b8982b44e04b9374,Italian/French,Fukuoka-ken Fukuoka-shi None
2631,0,hpg_752a0b63651ab49d,Italian/French,Fukuoka-ken Fukuoka-shi None
2632,0,hpg_0d8eec23c889b381,Italian/French,Tōkyō-to Shinjuku-ku None
2633,0,hpg_cf8bce3e979ba481,Italian/French,Tōkyō-to Shinjuku-ku None
2634,0,hpg_f455587d9fc89371,Italian/French,Tōkyō-to Shinjuku-ku None
2635,0,hpg_1510b40c10609184,Italian/French,Tōkyō-to Shinjuku-ku None
2636,0,hpg_77cf26d5b7276d09,Italian/French,Tōkyō-to Shinjuku-ku None
2637,0,hpg_f10a4b776ee02e77,Italian/French,Tōkyō-to Shinjuku-ku None
2638,0,hpg_07422f8651e5721b,Italian/French,Tōkyō-to Shinjuku-ku None
